17
13
13
15
14
29
11
14
13
35
44
67
27
53
66
74
77
58
141
249
117
306
294
249
196
227
217
196
198
225
226
208
164
381
358
244
259
286
212
236
163
167
194
156
215
350
209
221
173
311
108
167
159
153
158
161
136
131
134
299
203
190
143
158
176
115
140
181
99
135
244
176
260
114
381
137
184
10
11
10
8
10
9
10
10
137
116
134
110
125
125
210
111
46
18
15
100
146
74
56
14
136
163
108
145
150
183
213
226
158
125
112
50
123
131
148
21
18
120
257
167
153
227
132
29
157
153
187
117
78
127
140
85
147
167
199
117
149
169
128
226
112
91
103
127
151
149
148
158
141
182
234
360
191
112
209
215
141
413
366
157
156
161
219
272
433
138
139
163
164
440
160
146
19
347
149
115
171
113
149
402
76
16
84
11
10
10
9
10
9
10
10
9
10
9
9
9
10
8
10
9
10
10
9
10
8
10
10
10
10
8
10
11
10
10
9
10
9
10
9
10
10
9
9
9
9
10
9
9
8
10
9
8
8
10
10
9
11
9
10
9
10
10
9
8
10
11
9
10
13
11
11
11
12
12
11
14
14
18
22
22
31
30
60
44
46
63
58
94
110
122
135
185
130
117
14
10
27
189
142
45
239
257
500
292
500
271
500
500
191
90
500
131
497
500
380
500
100
193
500
309
247
500
500
131
128
350
199
123
73
96
246
318
130
357
107
161
166
232
307
78
119
500
185
500
180
57
105
263
55
500
388
276
162
239
180
454
93
12
14
10
10
9
10
10
8
9
10
10
10
12
11
10
11
9
11
10
9
11
12
12
91
129
449
115
500
486
453
66
89
500
